RollID,Campaign,Episode,Time,Player,Character,Type of Roll,D20?,Total Roll,Natural Roll,Crit?,Notes
13795,The Mighty Nein,3,03:05:03,Laura,Jester,Spell Attack,Yes,7,2,No,Guiding Bolt
13796,The Mighty Nein,3,03:07:09,Marisha,Beau,Athletics,Yes,10,6,No,null
13797,The Mighty Nein,3,03:08:07,Marisha,Beau,Athletics,Yes,16,12,No,null
13798,The Mighty Nein,3,03:08:58,Marisha,Beau,Attack,Yes,24,18,No,Unarmed Strike
13799,The Mighty Nein,3,03:09:18,Marisha,Beau,Damage,No,8,null,No,null
13800,The Mighty Nein,3,03:10:52,Liam,Caleb,Spell Attack,Yes,10,4,No,Chromatic Orb with disadvantage
13801,The Mighty Nein,3,03:10:52,Liam,Caleb,Spell Attack,Yes,null,null,No,Disregarded due to disadvantage
13802,The Mighty Nein,3,03:12:29,Sam,Nott,Attack,Yes,19,13,No,Shortsword SA
13803,The Mighty Nein,3,03:12:39,Sam,Nott,Damage,No,12,null,No,null
13804,The Mighty Nein,3,03:13:57,Travis,Fjord,Attack,Yes,17,11,No,Falcion with Wrathful Smite
13805,The Mighty Nein,3,03:14:26,Travis,Fjord,Damage,No,15,null,No,null
13806,The Mighty Nein,3,03:16:26,Liam,Caleb,Constitution Save,Yes,12,10,No,Against Imp Sting
13807,The Mighty Nein,3,03:17:06,Laura,Jester,Constitution Save,Yes,7,5,No,Against Imp Sting
13808,The Mighty Nein,3,03:18:43,Taliesin,Molly,Damage,No,4,null,No,Vicious Mockery
13809,The Mighty Nein,3,03:20:07,Sam,Nott,Constitution Save,Yes,10,8,No,Against Kylre
13810,The Mighty Nein,3,03:20:46,Sam,Nott,Attack,Yes,22,16,No,Shortsword AoO
13811,The Mighty Nein,3,03:20:48,Travis,Fjord,Attack,Yes,18,12,No,Falchion AoO
13812,The Mighty Nein,3,03:21:04,Sam,Nott,Damage,No,11,null,No,null
13813,The Mighty Nein,3,03:21:23,Travis,Fjord,Damage,No,16,null,No,null
13814,The Mighty Nein,3,03:24:07,Laura,Jester,Healing,No,9,null,No,Cure Wounds (1st)- Jester heals 9 points
13815,The Mighty Nein,3,03:25:43,Liam,Caleb,Death Save,Yes,null,null,No,Success
13816,The Mighty Nein,3,03:26:07,Sam,Nott,Attack,Yes,10,4,No,Hand Crossbow
13817,The Mighty Nein,3,03:27:10,Travis,Fjord,Spell Attack,Yes,23,17,No,Eldritch Blast
13818,The Mighty Nein,3,03:27:30,Travis,Fjord,Damage,No,14,null,No,HDYWTDT
13819,The Mighty Nein,3,03:30:07,Travis,Fjord,Constitution Save,Yes,6,2,No,Against Imp Sting
13820,The Mighty Nein,3,03:31:20,Taliesin,Molly,Attack,Yes,10,5,No,Scimitar
13821,The Mighty Nein,3,03:31:20,Taliesin,Molly,Attack,Yes,null,null,No,Scimitar
13822,The Mighty Nein,3,03:32:32,Laura,Jester,Damage,No,6,null,No,Word of Radiance
13823,The Mighty Nein,3,03:34:40,Marisha,Beau,Attack,Yes,10,4,No,Rock throw with disadvantage
13824,The Mighty Nein,3,03:34:40,Marisha,Beau,Attack,Yes,14,8,No,Disregarded due to disadvantage
13825,The Mighty Nein,3,03:35:03,Liam,Caleb,Death Save,Yes,null,null,No,Success
13826,The Mighty Nein,3,03:35:25,Sam,Nott,Attack,Yes,7,1,Yes,Hand Crossbow
13827,The Mighty Nein,3,03:35:35,Sam,Nott,Attack,Yes,12,6,No,Hand Crossbow
13828,The Mighty Nein,3,03:36:30,Travis,Fjord,Death Save,Yes,3,3,No,Failure
13829,The Mighty Nein,3,03:37:41,Taliesin,Molly,Attack,Yes,11,6,No,Scimitar
13830,The Mighty Nein,3,03:37:41,Taliesin,Molly,Attack,Yes,null,null,No,Scimitar
13831,The Mighty Nein,3,03:39:12,Marisha,Beau,Attack,Yes,null,null,No,Disregarded due to advantage
13832,The Mighty Nein,3,03:39:12,Marisha,Beau,Attack,Yes,21,15,No,Staff with advantage
13833,The Mighty Nein,3,03:39:26,Marisha,Beau,Damage,No,12,null,No,null
13834,The Mighty Nein,3,03:39:54,Laura,Jester,Healing,No,5,null,No,Cure Wounds (1st)- Fjord heals 5 points- is conscious
13835,The Mighty Nein,3,03:40:09,Liam,Caleb,Death Save,Yes,null,null,No,Failure
13836,The Mighty Nein,3,03:40:13,Sam,Nott,Medicine,Yes,20,20,Yes,Caleb is conscious
13837,The Mighty Nein,3,03:42:27,Laura,Jester,Investigation,Yes,14,13,No,null
13838,The Mighty Nein,3,03:47:24,Sam,Nott,Sleight of Hand,Yes,26,18,No,null
13839,The Mighty Nein,4,00:17:32,Taliesin,Molly,Acrobatics,Yes,9,4,No,null
13840,The Mighty Nein,4,00:34:31,Liam,Caleb,Persuasion,Yes,6,3,No,null
13841,The Mighty Nein,4,00:38:15,Travis,Fjord,Deception,Yes,null,null,No,Disregarded due to advantage
13842,The Mighty Nein,4,00:38:15,Travis,Fjord,Deception,Yes,20,14,No,With advantage
13843,The Mighty Nein,4,00:38:56,Laura,Jester,Strength,Yes,8,5,No,null
13844,The Mighty Nein,4,00:43:00,Marisha,Beau,Stealth,Yes,10,4,No,null
13845,The Mighty Nein,4,00:43:04,Laura,Jester,Stealth,Yes,7,4,No,null
13846,The Mighty Nein,4,00:43:08,Sam,Nott,Stealth,Yes,26,18,No,null
13847,The Mighty Nein,4,00:44:44,Laura,Jester,Deception,Yes,null,null,No,Disregarded due to disadvantage
13848,The Mighty Nein,4,00:44:44,Laura,Jester,Deception,Yes,8,5,No,With disadvantage
13849,The Mighty Nein,4,00:45:35,Laura,Jester,Sleight of Hand,Yes,25,20,Yes,null
13850,The Mighty Nein,4,00:47:57,Sam,Nott,Deception,Yes,0,3,No,null
13851,The Mighty Nein,4,00:48:58,Taliesin,Molly,Stealth,Yes,null,null,No,Disregarded due to advantage
13852,The Mighty Nein,4,00:50:33,Taliesin,Molly,Stealth,Yes,null,null,No,Disregarded due to advantage
13853,The Mighty Nein,4,00:50:33,Taliesin,Molly,Stealth,Yes,22,19,No,With advantage
13854,The Mighty Nein,4,00:52:16,Liam,Caleb,Intimidation,Yes,9,null,No,null
13855,The Mighty Nein,4,00:56:48,Liam,Caleb,Persuasion,Yes,11,8,No,null
13856,The Mighty Nein,4,00:58:58,Taliesin,Molly,Stealth,Yes,13,5,No,With advantage
13857,The Mighty Nein,4,01:01:19,Taliesin,Molly,Stealth,Yes,19,16,No,null
13858,The Mighty Nein,4,01:13:09,Liam,Caleb,Persuasion,Yes,11,8,No,null
13859,The Mighty Nein,4,01:15:29,Taliesin,Molly,Persuasion,Yes,12,12,No,null
13860,The Mighty Nein,4,01:15:32,Ashley,Yasha,Persuasion,Yes,11,13,No,null
13861,The Mighty Nein,4,01:17:48,Sam,Nott,Persuasion,Yes,1,4,No,null
13862,The Mighty Nein,4,01:28:19,Marisha,Beau,Perception,Yes,10,7,No,null
13863,The Mighty Nein,4,01:47:16,Taliesin,Molly,Intimidation,Yes,14,14,No,null
13864,The Mighty Nein,4,01:47:33,Liam,Caleb,Persuasion,Yes,14,11,No,null
13865,The Mighty Nein,4,02:21:00,Marisha,Beau,Attack,Yes,12,6,No,Unarmed Strike
13866,The Mighty Nein,4,02:22:13,Marisha,Beau,Attack,Yes,26,20,Yes,Unarmed Strike
13867,The Mighty Nein,4,02:22:13,Marisha,Beau,Attack,Yes,26,20,Yes,Unarmed Strike
13868,The Mighty Nein,4,02:22:13,Marisha,Beau,Attack,Yes,23,17,No,Unarmed Strike
13869,The Mighty Nein,4,02:22:51,Marisha,Beau,Damage,No,10,null,No,null
13870,The Mighty Nein,4,02:22:51,Marisha,Beau,Damage,No,8,null,No,null
13871,The Mighty Nein,4,02:23:02,Marisha,Beau,Damage,No,5,null,No,null
13872,The Mighty Nein,4,02:24:25,Marisha,Beau,Constitution Save,Yes,10,7,No,Against Extract Aspects
13873,The Mighty Nein,4,02:25:27,Marisha,Beau,Attack,Yes,9,3,No,Unarmed Strike
13874,The Mighty Nein,4,02:25:56,Marisha,Beau,Attack,Yes,21,15,No,Unarmed Strike
13875,The Mighty Nein,4,02:26:22,Marisha,Beau,Damage,No,8,null,No,null
13876,The Mighty Nein,4,02:28:19,Marisha,Beau,Constitution Save,Yes,12,9,No,Against Stunning Strike
13877,The Mighty Nein,4,02:35:42,Laura,Jester,Medicine,Yes,20,15,No,null
13878,The Mighty Nein,4,02:38:41,Travis,Fjord,Insight,Yes,11,13,No,null
13879,The Mighty Nein,4,02:38:41,Laura,Jester,Insight,Yes,15,12,No,null
13880,The Mighty Nein,4,02:38:41,Taliesin,Molly,Insight,Yes,11,6,No,null
13881,The Mighty Nein,4,02:38:52,Liam,Caleb,Persuasion,Yes,23,20,Yes,null
13882,The Mighty Nein,4,02:39:50,Laura,Jester,Dexterity,Yes,15,12,No,null
13883,The Mighty Nein,4,02:43:19,Liam,Caleb,Persuasion,Yes,23,20,Yes,null
13884,The Mighty Nein,4,02:44:20,Sam,Nott,Investigation,Yes,10,5,No,null
13885,The Mighty Nein,4,02:45:10,Sam,Nott,Sleight of Hand,Yes,24,16,No,null
13886,The Mighty Nein,4,02:47:10,Liam,Caleb,Charisma,Yes,11,8,No,null
13887,The Mighty Nein,4,02:49:39,Liam,Caleb,Persuasion,Yes,12,9,No,null
13888,The Mighty Nein,4,02:55:17,Sam,Nott,Thieves' Tools,Yes,14,8,No,null
13889,The Mighty Nein,4,03:01:15,Laura,Jester,Sleight of Hand,Yes,23,18,No,null
13890,The Mighty Nein,4,03:14:21,Ashley,Yasha,Persuasion,Yes,null,null,No,Disregarded due to disadvantage
13891,The Mighty Nein,4,03:14:21,Ashley,Yasha,Persuasion,Yes,3,5,No,With disadvantage
13892,The Mighty Nein,4,03:15:33,Taliesin,Molly,Persuasion,Yes,19,19,No,null
13893,The Mighty Nein,4,03:18:01,Marisha,Beau,Insight,Yes,18,13,No,null
13894,The Mighty Nein,4,03:21:08,Travis,Fjord,Persuasion,Yes,null,null,No,Disregarded due to advantage
13895,The Mighty Nein,4,03:21:08,Travis,Fjord,Persuasion,Yes,21,17,No,With advantage
13896,The Mighty Nein,4,03:37:46,Marisha,Beau,Deception,Yes,19,16,No,null
13897,The Mighty Nein,4,03:41:26,Sam,Nott,Animal Handling,Yes,null,null,No,Disregarded due to advantage
13898,The Mighty Nein,4,03:41:26,Sam,Nott,Animal Handling,Yes,6,6,No,With advantage
13899,The Mighty Nein,5,00:11:37,Travis,Fjord,Perception,Yes,16,16,No,null
13900,The Mighty Nein,5,00:17:49,Liam,Caleb,Perception,Yes,5,2,No,null
13901,The Mighty Nein,5,00:19:16,Sam,Nott,Perception,Yes,9,9,No,null
13902,The Mighty Nein,5,00:19:17,Taliesin,Molly,Perception,Yes,20,17,No,null
13903,The Mighty Nein,5,00:19:18,Laura,Jester,Perception,Yes,5,2,No,null
13904,The Mighty Nein,5,00:19:18,Marisha,Beau,Perception,Yes,17,14,No,null
13905,The Mighty Nein,5,00:22:44,Marisha,Beau,Perception,Yes,19,16,No,null
13906,The Mighty Nein,5,00:23:39,Taliesin,Molly,Insight,Yes,19,14,No,null
13907,The Mighty Nein,5,00:27:42,Marisha,Beau,Perception,Yes,18,15,No,null
13908,The Mighty Nein,5,00:27:42,Taliesin,Molly,Perception,Yes,8,5,No,null
13909,The Mighty Nein,5,00:31:45,Liam,Caleb,Perception,Yes,9,6,No,null
13910,The Mighty Nein,5,00:32:40,Marisha,Beau,Investigation,Yes,18,16,No,null
13911,The Mighty Nein,5,00:38:38,Laura,Jester,Perception,Yes,4,1,Yes,null
13912,The Mighty Nein,5,00:39:35,Liam,Caleb,Perception,Yes,19,16,No,null
13913,The Mighty Nein,5,00:42:20,Sam,Nott,Stealth,Yes,26,18,No,null
13914,The Mighty Nein,5,00:46:09,Sam,Nott,Stealth,Yes,12,4,No,null
13915,The Mighty Nein,5,00:46:10,Marisha,Beau,Stealth,Yes,11,5,No,null
13916,The Mighty Nein,5,00:46:10,Liam,Caleb,Stealth,Yes,16,15,No,null
13917,The Mighty Nein,5,00:46:10,Travis,Fjord,Stealth,Yes,11,11,No,null
13918,The Mighty Nein,5,00:47:01,Marisha,Beau,Perception,Yes,null,null,No,Disregarded due to disadvantage
13919,The Mighty Nein,5,00:47:01,Marisha,Beau,Perception,Yes,6,3,No,With disadvantage
13920,The Mighty Nein,5,00:47:04,Travis,Fjord,Perception,Yes,13,13,No,null
13921,The Mighty Nein,5,00:47:53,Taliesin,Molly,Perception,Yes,6,3,No,null
13922,The Mighty Nein,5,00:57:29,Liam,Caleb,Insight,Yes,22,17,No,null
13923,The Mighty Nein,5,01:04:19,Liam,Caleb,Insight,Yes,11,6,No,null
13924,The Mighty Nein,5,01:04:20,Taliesin,Molly,Insight,Yes,23,18,No,null
13925,The Mighty Nein,5,01:10:07,Marisha,Beau,Perception,Yes,11,8,No,null
13926,The Mighty Nein,5,01:10:08,Taliesin,Molly,Perception,Yes,5,2,No,null
13927,The Mighty Nein,5,01:11:55,Marisha,Beau,Constitution Save,Yes,23,20,Yes,null
13928,The Mighty Nein,5,01:11:56,Taliesin,Molly,Constitution Save,Yes,22,20,Yes,null
13929,The Mighty Nein,5,01:12:01,Travis,Fjord,Constitution Save,Yes,16,12,No,null
13930,The Mighty Nein,5,01:12:04,Liam,Caleb,Constitution Save,Yes,9,7,No,Caleb has one level of exhaustion
13931,The Mighty Nein,5,01:12:05,Sam,Nott,Constitution Save,Yes,9,7,No,Nott has one level of exhaustion
13932,The Mighty Nein,5,01:12:07,Laura,Jester,Constitution Save,Yes,9,7,No,Jester has one level of exhaustion
13933,The Mighty Nein,5,01:17:49,Marisha,Beau,Perception,Yes,17,14,No,null
13934,The Mighty Nein,5,01:23:53,Marisha,Beau,Stealth,Yes,25,19,No,null
13935,The Mighty Nein,5,01:23:57,Laura,Jester,Stealth,Yes,null,null,No,Disregarded due to disadvantage
13936,The Mighty Nein,5,01:23:57,Laura,Jester,Stealth,Yes,6,3,No,With disadvantage
13937,The Mighty Nein,5,01:23:58,Taliesin,Molly,Stealth,Yes,21,18,No,null
13938,The Mighty Nein,5,01:24:00,Sam,Nott,Stealth,Yes,null,null,No,Disregarded due to disadvantage
13939,The Mighty Nein,5,01:24:00,Sam,Nott,Stealth,Yes,15,7,No,With disadvantage
13940,The Mighty Nein,5,01:24:00,Liam,Caleb,Stealth,Yes,null,null,No,Disregarded due to disadvantage
13941,The Mighty Nein,5,01:24:00,Liam,Caleb,Stealth,Yes,16,15,No,With disadvantage
13942,The Mighty Nein,5,01:24:02,Travis,Fjord,Stealth,Yes,14,14,No,null
13943,The Mighty Nein,5,01:28:23,Taliesin,Molly,Damage,No,3,null,No,Vicious Mockery
13944,The Mighty Nein,5,01:30:15,Laura,Jester,Spell Attack,Yes,17,12,No,Spiritual Weapon
13945,The Mighty Nein,5,01:30:15,Laura,Jester,Damage,No,10,null,No,null
13946,The Mighty Nein,5,01:32:17,Marisha,Beau,Initiative,Yes,24,20,Yes,null
13947,The Mighty Nein,5,01:33:13,Travis,Fjord,Initiative,Yes,16,16,No,null
13948,The Mighty Nein,5,01:33:23,Taliesin,Molly,Initiative,Yes,9,6,No,null
13949,The Mighty Nein,5,01:33:29,Laura,Jester,Initiative,Yes,null,null,No,Disregarded due to disadvantage
13950,The Mighty Nein,5,01:33:29,Laura,Jester,Initiative,Yes,7,4,No,With disadvantage
13951,The Mighty Nein,5,01:33:30,Sam,Nott,Initiative,Yes,null,null,No,Disregarded due to disadvantage
13952,The Mighty Nein,5,01:33:30,Sam,Nott,Initiative,Yes,6,2,No,With disadvantage
13953,The Mighty Nein,5,01:33:30,Liam,Caleb,Initiative,Yes,null,null,No,Disregarded due to disadvantage
13954,The Mighty Nein,5,01:33:30,Liam,Caleb,Initiative,Yes,6,5,No,With disadvantage
13955,The Mighty Nein,5,01:34:44,Marisha,Beau,Performance,Yes,3,2,No,null
13956,The Mighty Nein,5,01:39:23,Marisha,Beau,Other,No,14,null,No,Deflect Missiles
13957,The Mighty Nein,5,01:40:21,Marisha,Beau,Attack,Yes,16,10,No,Thrown arrow
13958,The Mighty Nein,5,01:40:45,Marisha,Beau,Damage,No,6,null,No,null
13959,The Mighty Nein,5,01:50:12,Laura,Jester,Spell Attack,Yes,15,10,No,Spiritual Weapon
13960,The Mighty Nein,5,01:51:30,Laura,Jester,Damage,No,4,null,No,null
13961,The Mighty Nein,5,01:52:31,Liam,Caleb,Spell Attack,Yes,16,10,No,Scorching Ray
13962,The Mighty Nein,5,01:52:33,Liam,Caleb,Spell Attack,Yes,16,10,No,Scorching Ray
13963,The Mighty Nein,5,01:52:37,Liam,Caleb,Spell Attack,Yes,17,11,No,Scorching Ray
13964,The Mighty Nein,5,01:53:01,Liam,Caleb,Damage,No,19,null,No,null
13965,The Mighty Nein,5,01:54:20,Sam,Nott,Attack,Yes,15,9,No,Hand Crossbow
13966,The Mighty Nein,5,01:54:55,Sam,Nott,Damage,No,12,null,No,null
13967,The Mighty Nein,5,01:55:52,Sam,Nott,Athletics,Yes,10,10,No,With disadvantage
13968,The Mighty Nein,5,01:55:52,Sam,Nott,Athletics,Yes,null,null,No,Disregarded due to disadvantage
13969,The Mighty Nein,5,01:56:55,Sam,Nott,Acrobatics,Yes,9,3,No,Disregarded due to disadvantage
13970,The Mighty Nein,5,01:56:55,Sam,Nott,Acrobatics,Yes,9,3,No,With disadvantage
13971,The Mighty Nein,5,02:00:59,Marisha,Beau,Attack,Yes,10,4,No,Melee arrow
13972,The Mighty Nein,5,02:01:30,Marisha,Beau,Attack,Yes,11,5,No,Unarmed Strike
13973,The Mighty Nein,5,02:09:22,Travis,Fjord,Spell Attack,Yes,21,15,No,Eldritch Blast
13974,The Mighty Nein,5,02:09:42,Travis,Fjord,Damage,No,14,null,No,null
13975,The Mighty Nein,5,02:15:24,Taliesin,Molly,Attack,Yes,null,null,No,Disregarded due ot advantage
13976,The Mighty Nein,5,02:15:24,Taliesin,Molly,Attack,Yes,13,8,No,Scimitar with advantage
13977,The Mighty Nein,5,02:15:48,Taliesin,Molly,Attack,Yes,null,null,No,Disregarded due ot advantage
13978,The Mighty Nein,5,02:15:48,Taliesin,Molly,Attack,Yes,21,16,No,Scimitar with advantage
13979,The Mighty Nein,5,02:15:59,Taliesin,Molly,Damage,No,9,null,No,null
13980,The Mighty Nein,5,02:18:05,Laura,Jester,Damage,No,9,null,No,Hellish Rebuke
13981,The Mighty Nein,5,02:19:16,Laura,Jester,Spell Attack,Yes,24,19,No,Guiding Bolt
13982,The Mighty Nein,5,02:19:28,Laura,Jester,Damage,No,9,null,No,null
13983,The Mighty Nein,5,02:19:54,Laura,Jester,Spell Attack,Yes,null,null,No,Disregarded due to advantage
13984,The Mighty Nein,5,02:19:54,Laura,Jester,Spell Attack,Yes,20,15,No,Spiritual Weapon with advantage
13985,The Mighty Nein,5,02:20:02,Laura,Jester,Damage,No,9,null,No,null
13986,The Mighty Nein,5,02:21:07,Liam,Caleb,Spell Attack,Yes,null,null,No,Chromatic Orb
13987,The Mighty Nein,5,02:23:28,Sam,Nott,Attack,Yes,17,11,No,Hand Crossbow
13988,The Mighty Nein,5,02:24:02,Sam,Nott,Stealth,Yes,10,2,No,With disadvantage
13989,The Mighty Nein,5,02:24:02,Sam,Nott,Stealth,Yes,null,null,No,Disregarded due to disadvantage
13990,The Mighty Nein,5,02:25:48,Marisha,Beau,Attack,Yes,14,8,No,Staff
13991,The Mighty Nein,5,02:25:57,Marisha,Beau,Damage,No,8,null,No,null
13992,The Mighty Nein,5,02:27:13,Marisha,Beau,Attack,Yes,10,4,No,Unarmed Strike
13993,The Mighty Nein,5,02:27:25,Marisha,Beau,Attack,Yes,15,9,No,Unarmed Strike
13994,The Mighty Nein,5,02:27:37,Marisha,Beau,Damage,No,7,null,No,null
13995,The Mighty Nein,5,02:32:27,Travis,Fjord,Spell Attack,Yes,13,7,No,Eldritch Blast
13996,The Mighty Nein,5,02:34:02,Taliesin,Molly,Attack,Yes,10,5,No,Scimitar
13997,The Mighty Nein,5,02:34:08,Taliesin,Molly,Attack,Yes,23,18,No,Scimitar
13998,The Mighty Nein,5,02:34:16,Taliesin,Molly,Damage,No,7,null,No,null
13999,The Mighty Nein,5,02:36:39,Laura,Jester,Spell Attack,Yes,8,3,No,Spiritual Weapon
14000,The Mighty Nein,5,02:37:49,Liam,Caleb,Spell Attack,Yes,17,11,No,Chromatic Orb
14001,The Mighty Nein,5,02:38:04,Liam,Caleb,Damage,No,11,null,No,null
14002,The Mighty Nein,5,02:40:25,Sam,Nott,Stealth,Yes,null,null,No,Disregarded due to disadvantage
14003,The Mighty Nein,5,02:40:25,Sam,Nott,Stealth,Yes,13,5,No,With disadvantage
14004,The Mighty Nein,5,02:41:07,Marisha,Beau,Attack,Yes,24,18,No,Staff
14005,The Mighty Nein,5,02:41:21,Marisha,Beau,Damage,No,11,null,No,null
14006,The Mighty Nein,5,02:41:43,Marisha,Beau,Attack,Yes,25,19,No,Unarmed Strike
14007,The Mighty Nein,5,02:41:53,Marisha,Beau,Damage,No,8,null,No,null
14008,The Mighty Nein,5,02:42:59,Marisha,Beau,Attack,Yes,18,12,No,Staff AoO
14009,The Mighty Nein,5,02:43:05,Marisha,Beau,Damage,No,8,null,No,null
14010,The Mighty Nein,5,02:44:42,Travis,Fjord,Spell Attack,Yes,null,null,No,Disregarded due to disadvantage
14011,The Mighty Nein,5,02:44:42,Travis,Fjord,Spell Attack,Yes,11,5,No,Eldritch Blast with disadvantage
14012,The Mighty Nein,5,02:46:47,Sam,Nott,Acrobatics,Yes,null,null,No,Disregarded due to disadvantage
14013,The Mighty Nein,5,02:46:47,Sam,Nott,Acrobatics,Yes,11,5,No,With disadvantage
14014,The Mighty Nein,5,02:47:18,Sam,Nott,Constitution Save,Yes,16,14,No,Concentration
14015,The Mighty Nein,5,02:49:24,Laura,Jester,Spell Attack,Yes,null,null,No,Disregarded due to advantage
14016,The Mighty Nein,5,02:49:24,Laura,Jester,Spell Attack,Yes,25,20,Yes,Inflict Wounds (1st)
14017,The Mighty Nein,5,02:49:33,Laura,Jester,Damage,No,13,null,No,null
14018,The Mighty Nein,5,02:54:29,Marisha,Beau,Survival,Yes,11,8,No,null
14019,The Mighty Nein,5,02:54:49,Laura,Jester,Healing,No,6,null,No,Cure Wounds (1st); Molly heals 6 points- is conscious
14020,The Mighty Nein,5,02:54:56,Laura,Jester,Healing,No,16,null,No,Cure Wounds (2nd); Nott heals 16 points- is conscious
14021,The Mighty Nein,5,03:22:00,Liam,Caleb,Investigation,Yes,23,17,No,null
14022,The Mighty Nein,5,03:36:55,Laura,Jester,Healing,No,null,null,No,Cure Wounds (1st)- Jester heals unknown amount
14023,The Mighty Nein,6,00:21:04,Laura,Jester,Sleight of Hand,Yes,19,14,No,null
14024,The Mighty Nein,6,00:21:04,Taliesin,Molly,Perception,Yes,null,null,No,null
14025,The Mighty Nein,6,00:28:37,Sam,Nott,Persuasion,Yes,10,13,No,null
14026,The Mighty Nein,6,00:49:51,Taliesin,Molly,Religion,Yes,null,null,No,Disregarded due to advantage
14027,The Mighty Nein,6,00:49:51,Taliesin,Molly,Religion,Yes,18,18,No,With advantage
14028,The Mighty Nein,6,00:54:50,Laura,Jester,Intelligence,Yes,18,17,No,null
14029,The Mighty Nein,6,01:01:47,Liam,Caleb,Insight,Yes,11,6,No,null
14030,The Mighty Nein,6,01:14:56,Travis,Fjord,Deception,Yes,13,7,No,null
14031,The Mighty Nein,6,01:19:09,Marisha,Beau,Survival,Yes,19,16,No,null
14032,The Mighty Nein,6,01:20:34,Taliesin,Molly,Survival,Yes,null,null,No,Disregarded due to advantage
14033,The Mighty Nein,6,01:20:34,Taliesin,Molly,Survival,Yes,17,14,No,With advantage
14034,The Mighty Nein,6,01:22:05,Liam,Caleb,Perception,Yes,7,4,No,null
14035,The Mighty Nein,6,01:25:31,Marisha,Beau,Perception,Yes,4,1,Yes,null
14036,The Mighty Nein,6,01:26:33,Laura,Jester,Perception,Yes,19,16,No,null
14037,The Mighty Nein,6,01:26:46,Marisha,Beau,Strength,Yes,14,14,No,null
14038,The Mighty Nein,6,01:28:28,Liam,Caleb,Perception,Yes,13,10,No,null
14039,The Mighty Nein,6,01:32:49,Laura,Jester,Survival,Yes,null,null,No,Disregarded due to advantage
14040,The Mighty Nein,6,01:32:49,Laura,Jester,Survival,Yes,13,10,No,With advantage
14041,The Mighty Nein,6,01:34:20,Sam,Nott,Stealth,Yes,21,13,No,null
14042,The Mighty Nein,6,01:34:23,Travis,Fjord,Stealth,Yes,15,15,No,null
14043,The Mighty Nein,6,01:34:24,Marisha,Beau,Stealth,Yes,16,10,No,null
14044,The Mighty Nein,6,01:34:25,Liam,Caleb,Stealth,Yes,12,11,No,null
14045,The Mighty Nein,6,01:34:26,Taliesin,Molly,Stealth,Yes,null,null,No,Disregarded due to advantage
14046,The Mighty Nein,6,01:34:26,Taliesin,Molly,Stealth,Yes,16,13,No,With advantage
14047,The Mighty Nein,6,01:34:27,Laura,Jester,Stealth,Yes,10,7,No,null
14048,The Mighty Nein,6,01:39:30,Marisha,Beau,Attack,Yes,10,4,No,Staff
14049,The Mighty Nein,6,01:40:10,Liam,Caleb,Spell Attack,Yes,null,null,No,Disregarded due to advantage
14050,The Mighty Nein,6,01:40:10,Liam,Caleb,Spell Attack,Yes,21,15,No,Firebolt with advantage
14051,The Mighty Nein,6,01:40:20,Liam,Caleb,Damage,No,1,null,No,null
14052,The Mighty Nein,6,01:40:36,Laura,Jester,Damage,No,4,null,No,Sacred Flame
14053,The Mighty Nein,6,01:41:04,Taliesin,Molly,Attack,Yes,17,12,No,Scimitar
14054,The Mighty Nein,6,01:41:11,Taliesin,Molly,Damage,No,10,null,No,null
14055,The Mighty Nein,6,01:41:47,Marisha,Beau,Attack,Yes,9,3,No,Unarmed Strike
14056,The Mighty Nein,6,01:42:09,Sam,Nott,Attack,Yes,20,14,No,Hand Crossbow SA
14057,The Mighty Nein,6,01:42:17,Sam,Nott,Damage,No,13,null,No,null
14058,The Mighty Nein,6,01:43:04,Travis,Fjord,Perception,Yes,19,19,No,null
14059,The Mighty Nein,6,01:45:23,Marisha,Beau,Investigation,Yes,14,12,No,null
14060,The Mighty Nein,6,01:45:23,Taliesin,Molly,Survival,Yes,null,null,No,Disregarded due to advantage
14061,The Mighty Nein,6,01:45:23,Taliesin,Molly,Survival,Yes,14,11,No,With advantage
