RollID,Campaign,Episode,Time,Player,Character,Type of Roll,D20?,Total Roll,Natural Roll,Crit?,Notes
299,Vox Machina,4,01:30:35,Liam,Vax,Stealth,Yes,28,5,No,With Pass Without a Trace
300,Vox Machina,4,01:34:00,Liam,Vax,Acrobatics,Yes,18,5,No,null
301,Vox Machina,4,01:36:40,Sam,Scanlan,Stealth,Yes,null,null,No,Disregarded due to disadvantage
302,Vox Machina,4,01:36:40,Sam,Scanlan,Stealth,Yes,13,11,No,With advantage
303,Vox Machina,4,01:36:40,Liam,Vax,Stealth,Yes,28,15,No,null
304,Vox Machina,4,01:40:05,Liam,Vax,Dexterity,Yes,null,null,No,Disregarded due to advantage
305,Vox Machina,4,01:40:05,Liam,Vax,Dexterity,Yes,17,12,No,With advantage
306,Vox Machina,4,01:41:00,Liam,Vax,Attack,Yes,null,null,No,Disregarded due to advantage
307,Vox Machina,4,01:41:00,Liam,Vax,Attack,Yes,26,15,No,Dagger with advantage
308,Vox Machina,4,01:42:00,Liam,Vax,Damage,No,null,null,No,null
309,Vox Machina,4,01:43:20,Liam,Vax,Perception,Yes,28,18,No,null
310,Vox Machina,4,01:43:20,Sam,Scanlan,Perception,Yes,9,9,No,null
311,Vox Machina,4,01:44:24,Sam,Scanlan,Stealth,Yes,null,null,No,null
312,Vox Machina,4,01:44:24,Sam,Scanlan,Stealth,Yes,19,17,No,null
313,Vox Machina,4,01:44:24,Liam,Vax,Stealth,Yes,null,null,No,null
314,Vox Machina,4,01:44:24,Liam,Vax,Stealth,Yes,29,16,No,null
315,Vox Machina,4,01:45:08,Sam,Scanlan,Attack,Yes,19,17,No,Added dex mod because not proficient in goblin shit buckets
316,Vox Machina,4,01:46:22,Liam,Vax,Attack,Yes,29,19,No,Poison Dagger with advantage
317,Vox Machina,4,01:46:35,Liam,Vax,Damage,No,null,null,No,Only total damage w/ crit incl given
318,Vox Machina,4,01:48:12,Travis,Grog,Initiative,Yes,18,16,No,null
319,Vox Machina,4,01:48:12,Marisha,Keyleth,Initiative,Yes,9,7,No,null
320,Vox Machina,4,01:48:12,Taliesin,Percy,Initiative,Yes,19,12,No,null
321,Vox Machina,4,01:48:12,Ashley,Pike,Initiative,Yes,9,9,No,null
322,Vox Machina,4,01:48:12,Sam,Scanlan,Initiative,Yes,14,14,No,null
323,Vox Machina,4,01:48:12,Orion,Tiberius,Initiative,Yes,16,13,No,null
324,Vox Machina,4,01:48:12,Liam,Vax,Initiative,Yes,null,20,Yes,null
325,Vox Machina,4,01:48:12,Laura,Vex,Initiative,Yes,21,16,No,null
326,Vox Machina,4,01:50:12,Liam,Vax,Attack,Yes,28,18,No,Flame-Tongue Dagger
327,Vox Machina,4,01:50:25,Liam,Vax,Damage,No,9,null,No,null
328,Vox Machina,4,01:50:48,Liam,Vax,Attack,Yes,24,14,No,Dagger
329,Vox Machina,4,01:50:58,Liam,Vax,Damage,No,8,null,No,null
330,Vox Machina,4,01:54:13,Travis,Grog,Strength,Yes,15,11,No,With advantage
331,Vox Machina,4,01:54:13,Travis,Grog,Strength,Yes,null,null,No,Disregarded due to advantage
332,Vox Machina,4,01:54:37,Travis,Grog,Damage,No,9,null,No,null
333,Vox Machina,4,01:55:15,Travis,Grog,Acrobatics,Yes,21,19,No,null
334,Vox Machina,4,01:55:58,Laura,Vex,Acrobatics,Yes,12,3,No,null
335,Vox Machina,4,01:55:58,Taliesin,Percy,Acrobatics,Yes,20,15,No,null
336,Vox Machina,4,01:56:21,Ashley,Pike,Acrobatics,Yes,6,6,No,With disadvantage
337,Vox Machina,4,01:56:21,Ashley,Pike,Acrobatics,Yes,null,null,No,Disregarded due to disadvantage
338,Vox Machina,4,01:57:05,Taliesin,Percy,Attack,Yes,null,20,Yes,Pepperbox
339,Vox Machina,4,01:57:37,Taliesin,Percy,Damage,No,null,null,No,only total damage w/ crit incl given
340,Vox Machina,4,01:58:18,Laura,Vex,Attack,Yes,15,4,No,Lightning Arrow
341,Vox Machina,4,01:59:08,Laura,Vex,Attack,Yes,25,14,No,Arrow
342,Vox Machina,4,01:59:21,Laura,Vex,Damage,No,10,null,No,null
343,Vox Machina,4,02:05:18,Orion,Tiberius,Damage,No,27,null,No,Grand Columns
344,Vox Machina,4,02:06:33,Orion,Tiberius,Damage,No,29,null,No,Blight
345,Vox Machina,4,02:08:28,Sam,Scanlan,Intimidation,Yes,11,2,No,null
346,Vox Machina,4,02:11:00,Travis,Grog,Stealth,Yes,14,12,No,null
347,Vox Machina,4,02:11:00,Marisha,Keyleth,Stealth,Yes,null,1,Yes,null
348,Vox Machina,4,02:11:00,Taliesin,Percy,Stealth,Yes,23,18,No,null
349,Vox Machina,4,02:11:00,Ashley,Pike,Stealth,Yes,17,17,No,null
350,Vox Machina,4,02:11:00,Sam,Scanlan,Stealth,Yes,null,20,Yes,null
351,Vox Machina,4,02:11:00,Orion,Tiberius,Stealth,Yes,5,2,No,null
352,Vox Machina,4,02:11:00,Liam,Vax,Stealth,Yes,18,5,No,null
353,Vox Machina,4,02:11:00,Laura,Vex,Stealth,Yes,19,10,No,null
354,Vox Machina,4,02:11:58,Taliesin,Percy,Acrobatics,Yes,18,13,No,null
355,Vox Machina,4,02:14:32,Ashley,Pike,Attack,Yes,25,17,No,Guiding Bolt
356,Vox Machina,4,02:15:05,Ashley,Pike,Damage,No,16,null,No,null
357,Vox Machina,4,02:16:09,Ashley,Pike,Healing,No,null,null,No,null
358,Vox Machina,4,02:17:42,Liam,Vax,Attack,Yes,20,9,No,Dagger Sneak Attack
359,Vox Machina,4,02:17:50,Liam,Vax,Damage,No,22,null,No,null
360,Vox Machina,4,02:19:34,Travis,Grog,Attack,Yes,17,9,No,Great Axe
361,Vox Machina,4,02:19:34,Travis,Grog,Attack,Yes,19,11,No,Great Axe
362,Vox Machina,4,02:19:34,Travis,Grog,Attack,Yes,24,16,No,Great Axe
363,Vox Machina,4,02:20:10,Travis,Grog,Damage,No,14,null,No,null
364,Vox Machina,4,02:20:10,Travis,Grog,Damage,No,21,null,No,null
365,Vox Machina,4,02:20:10,Travis,Grog,Damage,No,22,null,No,null
366,Vox Machina,4,02:21:32,Laura,Vex,Attack,Yes,18,7,No,Hail of Thorns
367,Vox Machina,4,02:22:03,Laura,Vex,Damage,No,25,null,No,null
368,Vox Machina,4,02:22:22,Laura,Vex,Attack,Yes,null,20,Yes,Arrow
369,Vox Machina,4,02:22:31,Laura,Vex,Damage,No,null,null,No,null
370,Vox Machina,4,02:23:38,Taliesin,Percy,Attack,Yes,19,7,No,Pepperbox Dead Shot
371,Vox Machina,4,02:23:38,Taliesin,Percy,Attack,Yes,null,null,No,Disregarded due to advantage
372,Vox Machina,4,02:24:14,Taliesin,Percy,Damage,No,35,null,No,null
373,Vox Machina,4,02:27:12,Orion,Tiberius,Damage,No,6,null,No,Telekinesis- -5 to Bullette Armor Class
374,Vox Machina,4,02:27:49,Orion,Tiberius,Attack,Yes,null,null,No,Firebolt with Metamagic Wand
375,Vox Machina,4,02:28:45,Orion,Tiberius,Damage,No,null,null,No,Empowered spell- no roll
376,Vox Machina,4,02:32:22,Marisha,Keyleth,Attack,Yes,19,12,No,Charge as rhino
377,Vox Machina,4,02:32:43,Marisha,Keyleth,Damage,No,14,null,No,null
378,Vox Machina,4,02:34:13,Marisha,Keyleth,Attack,Yes,19,12,No,Attack of Opportunity
379,Vox Machina,4,02:34:13,Liam,Vax,Attack,Yes,24,13,No,Attack of Opportunity
380,Vox Machina,4,02:34:13,Travis,Grog,Attack,Yes,26,18,No,Attack of Opportunity
381,Vox Machina,4,02:34:32,Marisha,Keyleth,Damage,No,17,null,No,null
382,Vox Machina,4,02:34:32,Liam,Vax,Damage,No,11,null,No,null
383,Vox Machina,4,02:34:32,Travis,Grog,Damage,No,24,null,No,null
384,Vox Machina,4,02:35:00,Taliesin,Percy,Dexterity Save,Yes,20,15,No,null
385,Vox Machina,4,02:35:00,Sam,Scanlan,Dexterity Save,Yes,null,null,No,worse than a 9!
386,Vox Machina,4,02:36:38,Sam,Scanlan,Other,No,6,null,No,Cutting words reaction
387,Vox Machina,4,02:38:58,Ashley,Pike,Acrobatics,Yes,10,10,No,null
388,Vox Machina,4,02:39:19,Ashley,Pike,Inspiration,No,5,null,No,null
389,Vox Machina,4,02:40:40,Ashley,Pike,Healing,No,23,null,No,null
390,Vox Machina,4,02:43:19,Liam,Vax,Attack,Yes,25,14,No,Keen Dagger Sneak Attack
391,Vox Machina,4,02:43:23,Liam,Vax,Damage,No,30,null,No,null
392,Vox Machina,4,02:44:35,Liam,Vax,Attack,Yes,22,12,No,Flame-Tongue Dagger
393,Vox Machina,4,02:44:41,Liam,Vax,Damage,No,10,null,No,null
394,Vox Machina,4,02:46:37,Travis,Grog,Attack,Yes,21,13,No,Great Axe
395,Vox Machina,4,02:46:37,Travis,Grog,Attack,Yes,24,16,No,Great Axe
396,Vox Machina,4,02:46:37,Travis,Grog,Attack,Yes,null,20,Yes,Great Axe
397,Vox Machina,4,02:46:55,Travis,Grog,Damage,No,16,null,No,null
398,Vox Machina,4,02:46:55,Travis,Grog,Damage,No,21,null,No,null
399,Vox Machina,4,02:46:55,Travis,Grog,Damage,No,40,null,No,HDYWTDT
400,Vox Machina,5,00:20:25,Liam,Vax,Intimidation,Yes,null,20,Yes,null
401,Vox Machina,5,00:21:37,Marisha,Keyleth,Insight,Yes,22,12,No,null
402,Vox Machina,5,00:23:02,Laura,Vex,Intimidation,Yes,18,15,No,null
403,Vox Machina,5,00:23:50,Laura,Vex,Insight,Yes,16,10,No,null
404,Vox Machina,5,00:29:58,Taliesin,Percy,Arcana,Yes,14,11,No,null
405,Vox Machina,5,00:30:07,Marisha,Keyleth,Nature,Yes,29,19,No,null
406,Vox Machina,5,00:32:43,Liam,Vax,Insight,Yes,null,null,No,Low
407,Vox Machina,5,00:34:49,Liam,Vax,Attack,Yes,28,17,No,Thrown Dagger
408,Vox Machina,5,00:34:49,Travis,Grog,Attack,Yes,17,9,No,Thrown Axe
409,Vox Machina,5,00:35:03,Liam,Vax,Damage,No,10,null,No,null
410,Vox Machina,5,00:35:03,Travis,Grog,Damage,No,15,null,No,null
411,Vox Machina,5,00:37:35,Orion,Tiberius,Arcana,Yes,null,null,No,null
412,Vox Machina,5,00:42:38,Travis,Grog,Stealth,Yes,19,7,No,null
413,Vox Machina,5,00:42:38,Marisha,Keyleth,Stealth,Yes,18,6,No,null
414,Vox Machina,5,00:42:38,Taliesin,Percy,Stealth,Yes,19,7,No,null
415,Vox Machina,5,00:42:38,Ashley,Pike,Stealth,Yes,null,20,Yes,null
416,Vox Machina,5,00:42:38,Orion,Tiberius,Stealth,Yes,20,7,No,null
417,Vox Machina,5,00:42:38,Liam,Vax,Stealth,Yes,29,6,No,null
418,Vox Machina,5,00:42:38,Laura,Vex,Stealth,Yes,31,12,No,null
419,Vox Machina,5,00:43:46,Orion,Tiberius,Damage,No,null,null,No,Fireball
420,Vox Machina,5,00:48:00,Liam,Vax,Acrobatics,Yes,25,12,No,null
421,Vox Machina,5,00:48:20,Orion,Tiberius,Constitution Save,Yes,null,null,No,Concentration- Low
422,Vox Machina,5,00:50:30,Marisha,Keyleth,Constitution Save,Yes,7,5,No,null
423,Vox Machina,5,00:51:36,Orion,Tiberius,Acrobatics,Yes,15,12,No,Disregarded due to disadvantage
424,Vox Machina,5,00:51:36,Orion,Tiberius,Acrobatics,Yes,13,10,No,With disadvantage
425,Vox Machina,5,00:52:28,Orion,Tiberius,Constitution Save,Yes,19,16,No,Concentration
426,Vox Machina,5,00:53:06,Liam,Vax,Intelligence,Yes,24,17,No,null
427,Vox Machina,5,00:53:26,Travis,Grog,Acrobatics,Yes,18,16,No,null
428,Vox Machina,5,00:53:26,Marisha,Keyleth,Acrobatics,Yes,4,2,No,null
429,Vox Machina,5,00:53:26,Taliesin,Percy,Acrobatics,Yes,23,18,No,null
430,Vox Machina,5,00:53:26,Ashley,Pike,Acrobatics,Yes,13,13,No,null
431,Vox Machina,5,00:53:26,Orion,Tiberius,Acrobatics,Yes,23,20,No,Unannounced nat20 or bad math/mod
432,Vox Machina,5,00:53:26,Liam,Vax,Acrobatics,Yes,18,5,No,null
433,Vox Machina,5,00:53:26,Laura,Vex,Acrobatics,Yes,null,1,Yes,null
434,Vox Machina,5,00:57:21,Liam,Vax,Healing,No,8,null,No,Potion for Percy
435,Vox Machina,5,00:57:21,Laura,Vex,Healing,No,5,null,No,Potion for Scanlan
436,Vox Machina,5,00:57:21,Travis,Grog,Healing,No,null,null,No,Potion for self
437,Vox Machina,5,00:58:40,Marisha,Keyleth,Healing,No,null,null,No,Healing Word for Percy
438,Vox Machina,5,00:59:10,Ashley,Pike,Healing,No,24,null,No,Mass Healing Word for everyone
439,Vox Machina,5,01:04:05,Ashley,Pike,Medicine,Yes,9,5,No,null
440,Vox Machina,5,01:05:50,Liam,Vax,Perception,Yes,21,11,No,null
441,Vox Machina,5,01:05:50,Laura,Vex,Perception,Yes,13,6,No,null
442,Vox Machina,5,01:17:43,Taliesin,Percy,Tinkering,Yes,15,6,No,Exploding Arrow
443,Vox Machina,5,01:20:00,Laura,Vex,Stealth,Yes,null,1,Yes,null
444,Vox Machina,5,01:20:00,Liam,Vax,Stealth,Yes,23,10,No,null
445,Vox Machina,5,01:20:00,Travis,Grog,Stealth,Yes,17,15,No,null
446,Vox Machina,5,01:40:20,Ashley,Pike,Strength,Yes,10,9,No,null
447,Vox Machina,5,01:40:20,Travis,Grog,Strength,Yes,23,19,No,null
448,Vox Machina,5,01:44:06,Travis,Grog,Athletics,Yes,24,16,No,Grog and Vax's first prank: Grog tripping Vax
449,Vox Machina,5,01:44:15,Liam,Vax,Acrobatics,Yes,22,9,No,null
450,Vox Machina,5,01:49:00,Liam,Vax,Wisdom Save,Yes,12,10,No,null
451,Vox Machina,5,01:55:23,Travis,Grog,Initiative,Yes,9,7,No,null
452,Vox Machina,5,01:55:23,Marisha,Keyleth,Initiative,Yes,13,11,No,null
453,Vox Machina,5,01:55:23,Taliesin,Percy,Initiative,Yes,13,6,No,null
454,Vox Machina,5,01:55:23,Ashley,Pike,Initiative,Yes,11,11,No,null
455,Vox Machina,5,01:55:23,Orion,Tiberius,Initiative,Yes,19,16,No,null
456,Vox Machina,5,01:55:23,Liam,Vax,Initiative,Yes,15,10,No,null
457,Vox Machina,5,01:55:23,Laura,Vex,Initiative,Yes,15,10,No,null
458,Vox Machina,5,01:58:18,Liam,Vax,Attack,Yes,28,18,No,Surprise Poison Dagger Sneak Attack
459,Vox Machina,5,01:58:32,Liam,Vax,Damage,No,62,null,No,null
460,Vox Machina,5,01:59:30,Liam,Vax,Stealth,Yes,null,20,Yes,null
461,Vox Machina,5,02:00:04,Laura,Vex,Attack,Yes,22,11,No,Exploding Arrow
462,Vox Machina,5,02:00:14,Laura,Vex,Damage,No,25,null,No,Extra explosive damage from arrow
463,Vox Machina,5,02:01:45,Orion,Tiberius,Attack,Yes,21,12,No,Scorching Ray
464,Vox Machina,5,02:01:45,Orion,Tiberius,Attack,Yes,22,13,No,Scorching Ray
465,Vox Machina,5,02:01:45,Orion,Tiberius,Attack,Yes,21,12,No,Scorching Ray
466,Vox Machina,5,02:02:50,Orion,Tiberius,Damage,No,10,null,No,null
467,Vox Machina,5,02:02:50,Orion,Tiberius,Damage,No,17,null,No,null
468,Vox Machina,5,02:02:50,Orion,Tiberius,Damage,No,12,null,No,null
469,Vox Machina,5,02:06:18,Laura,Vex,Attack,Yes,19,9,No,Lightning Arrow
470,Vox Machina,5,02:06:36,Laura,Vex,Damage,No,11,null,No,Ooze Splits
471,Vox Machina,5,02:08:09,Liam,Vax,Attack,Yes,18,7,No,Dagger Sneak Attack
472,Vox Machina,5,02:08:16,Liam,Vax,Damage,No,52,null,No,null
473,Vox Machina,5,02:08:59,Liam,Vax,Acrobatics,Yes,15,6,No,null
474,Vox Machina,5,02:10:15,Taliesin,Percy,Attack,Yes,15,4,No,Pepperbox Ice Shot
475,Vox Machina,5,02:10:31,Taliesin,Percy,Damage,No,21,null,No,null
476,Vox Machina,5,02:11:38,Taliesin,Percy,Attack,Yes,20,9,No,Pepperbox
477,Vox Machina,5,02:11:44,Taliesin,Percy,Damage,No,7,null,No,null
478,Vox Machina,5,02:13:11,Marisha,Keyleth,Attack,Yes,18,8,No,Thornwhip
479,Vox Machina,5,02:13:21,Marisha,Keyleth,Damage,No,1,null,No,null
480,Vox Machina,5,02:13:46,Marisha,Keyleth,Damage,No,17,null,No,Damage by lava- Keyleth pulled him in-  Matt rolled damage
481,Vox Machina,5,02:15:40,Ashley,Pike,Damage,No,25,null,No,Insect Plague
482,Vox Machina,5,02:17:45,Travis,Grog,Attack,Yes,19,10,No,FBWH
483,Vox Machina,5,02:17:45,Travis,Grog,Attack,Yes,12,3,No,FBWH
484,Vox Machina,5,02:18:12,Travis,Grog,Damage,No,15,null,No,null
485,Vox Machina,5,02:18:12,Travis,Grog,Damage,No,17,null,No,null
486,Vox Machina,5,02:22:59,Marisha,Keyleth,Attack,Yes,26,16,No,Thornwhip
487,Vox Machina,5,02:26:57,Orion,Tiberius,Attack,Yes,15,6,No,Glacial Blast
488,Vox Machina,5,02:30:13,Laura,Vex,Attack,Yes,13,2,No,Arrow through Blazing Bowstring
489,Vox Machina,5,02:30:13,Laura,Vex,Attack,Yes,20,9,No,Arrow through Blazing Bowstring
490,Vox Machina,5,02:30:41,Laura,Vex,Damage,No,22,null,No,null
491,Vox Machina,5,02:32:05,Liam,Vax,Acrobatics,Yes,22,9,No,null
492,Vox Machina,5,02:32:57,Liam,Vax,Attack,Yes,18,8,No,Flame-Tongue Dagger Sneak Attack
493,Vox Machina,5,02:33:08,Liam,Vax,Damage,No,58,null,No,null
494,Vox Machina,5,02:34:02,Liam,Vax,Attack,Yes,16,5,No,Keen Dagger
495,Vox Machina,5,02:34:14,Liam,Vax,Damage,No,8,null,No,null
496,Vox Machina,5,02:35:22,Taliesin,Percy,Attack,Yes,27,16,No,Pepperbox Dead Fire Shot
497,Vox Machina,5,02:35:29,Taliesin,Percy,Damage,No,10,null,No,null
498,Vox Machina,5,02:35:44,Taliesin,Percy,Attack,Yes,14,3,No,Pepperbox Dead Shot
499,Vox Machina,5,02:35:52,Taliesin,Percy,Damage,No,26,null,No,null
500,Vox Machina,5,02:37:30,Marisha,Keyleth,Damage,No,6,null,No,Thunderwave
501,Vox Machina,5,02:38:15,Ashley,Pike,Healing,No,24,null,No,Cure Wounds on Grog
502,Vox Machina,5,02:41:51,Liam,Vax,Attack,Yes,26,15,No,Attack of Opportunity
503,Vox Machina,5,02:41:59,Liam,Vax,Damage,No,11,null,No,null
504,Vox Machina,5,02:46:14,Orion,Tiberius,Attack,Yes,24,15,No,Glacial Blast
505,Vox Machina,5,02:46:31,Orion,Tiberius,Damage,No,20,null,No,null
506,Vox Machina,5,02:47:24,Orion,Tiberius,Attack,Yes,20,11,No,Glacial Blast
507,Vox Machina,5,02:47:32,Orion,Tiberius,Damage,No,15,null,No,null
508,Vox Machina,5,02:49:31,Laura,Vex,Attack,Yes,23,12,No,Arrow
509,Vox Machina,5,02:49:43,Laura,Vex,Damage,No,14,null,No,null
510,Vox Machina,5,02:50:01,Laura,Vex,Damage,No,17,null,No,null
511,Vox Machina,5,02:50:31,Liam,Vax,Attack,Yes,15,4,No,Thrown Keen Dagger
512,Vox Machina,5,02:50:41,Liam,Vax,Damage,No,9,null,No,null
513,Vox Machina,5,02:50:46,Liam,Vax,Attack,Yes,26,16,No,Thrown Flame-Tongue Dagger
514,Vox Machina,5,02:50:51,Liam,Vax,Damage,No,8,null,No,null
515,Vox Machina,5,02:51:37,Taliesin,Percy,Attack,Yes,14,3,No,Pepperbox Dead Shot
516,Vox Machina,5,02:51:46,Taliesin,Percy,Damage,No,18,null,No,null
517,Vox Machina,5,02:51:55,Taliesin,Percy,Attack,Yes,13,2,No,Pepperbox
518,Vox Machina,5,02:52:04,Taliesin,Percy,Damage,No,11,null,No,null
519,Vox Machina,5,02:53:14,Marisha,Keyleth,Damage,No,8,null,No,HDYWTDT
520,Vox Machina,5,02:54:55,Ashley,Pike,Healing,No,25,null,No,Cure Wounds on Grog
521,Vox Machina,5,02:55:58,Ashley,Pike,Healing,No,22,null,No,Mass Cure Wounds (22 for all)
522,Vox Machina,5,03:00:29,Taliesin,Percy,Investigation,Yes,8,5,No,null
523,Vox Machina,6,00:31:10,Laura,Vex,Survival,Yes,null,null,No,Disregarded due to advantage
524,Vox Machina,6,00:31:10,Laura,Vex,Survival,Yes,21,15,No,With advantage
525,Vox Machina,6,00:32:52,Travis,Grog,Stealth,Yes,17,15,No,null
526,Vox Machina,6,00:32:52,Marisha,Keyleth,Stealth,Yes,15,13,No,null
527,Vox Machina,6,00:32:52,Taliesin,Percy,Stealth,Yes,7,2,No,null
528,Vox Machina,6,00:32:52,Ashley,Pike,Stealth,Yes,7,7,No,null
529,Vox Machina,6,00:32:52,Sam,Scanlan,Stealth,Yes,19,19,No,null
530,Vox Machina,6,00:32:52,Orion,Tiberius,Stealth,Yes,null,null,No,Fail
531,Vox Machina,6,00:32:52,Liam,Vax,Stealth,Yes,26,13,No,null
532,Vox Machina,6,00:32:52,Laura,Vex,Stealth,Yes,20,11,No,null
533,Vox Machina,6,00:42:44,Travis,Grog,Perception,Yes,9,9,No,null
534,Vox Machina,6,00:42:44,Marisha,Keyleth,Perception,Yes,16,6,No,null
535,Vox Machina,6,00:42:44,Taliesin,Percy,Perception,Yes,24,17,No,null
536,Vox Machina,6,00:42:44,Ashley,Pike,Perception,Yes,19,6,No,null
537,Vox Machina,6,00:42:44,Sam,Scanlan,Perception,Yes,6,6,No,null
538,Vox Machina,6,00:42:44,Orion,Tiberius,Perception,Yes,15,18,No,null
539,Vox Machina,6,00:42:44,Liam,Vax,Perception,Yes,25,18,No,null
540,Vox Machina,6,00:42:44,Laura,Vex,Perception,Yes,20,14,No,null
541,Vox Machina,6,00:45:53,Laura,Vex,Perception,Yes,17,11,No,null
542,Vox Machina,6,00:45:53,Laura,Vex,Perception,Yes,null,null,No,Disregarded due to advantage
543,Vox Machina,6,00:45:53,Liam,Vax,Perception,Yes,26,1,No,With advantage
544,Vox Machina,6,00:51:28,Sam,Scanlan,Stealth,Yes,null,10,Yes,null
545,Vox Machina,6,00:52:23,Ashley,Pike,Perception,Yes,14,6,No,null
546,Vox Machina,6,00:53:53,Liam,Vax,Investigation,Yes,7,4,No,null
547,Vox Machina,6,00:53:59,Laura,Vex,Investigation,Yes,21,19,No,null
548,Vox Machina,6,00:53:59,Laura,Vex,Investigation,Yes,null,null,No,Disregarded due to advantage
549,Vox Machina,6,01:00:49,Travis,Grog,Stealth,Yes,26,14,No,With advantage
550,Vox Machina,6,01:00:49,Marisha,Keyleth,Stealth,Yes,23,11,No,null
551,Vox Machina,6,01:00:49,Taliesin,Percy,Stealth,Yes,null,1,Yes,null
552,Vox Machina,6,01:00:49,Ashley,Pike,Stealth,Yes,13,3,No,null
553,Vox Machina,6,01:00:49,Sam,Scanlan,Stealth,Yes,19,9,No,null
554,Vox Machina,6,01:00:49,Orion,Tiberius,Stealth,Yes,24,11,No,null
555,Vox Machina,6,01:00:49,Liam,Vax,Stealth,Yes,32,9,No,null
556,Vox Machina,6,01:00:49,Laura,Vex,Stealth,Yes,30,11,No,null
557,Vox Machina,6,01:05:34,Taliesin,Percy,Nature,Yes,23,20,No,null
558,Vox Machina,6,01:08:20,Liam,Vax,Nature,Yes,26,13,No,null
559,Vox Machina,6,01:09:08,Liam,Vax,Nature,Yes,18,15,No,null
560,Vox Machina,6,01:09:48,Laura,Vex,Nature,Yes,null,1,Yes,Disregarded due to advantage
561,Vox Machina,6,01:09:48,Laura,Vex,Nature,Yes,22,20,No,With advantage- unnanounced nat20 or bad math/mod
562,Vox Machina,6,01:21:04,Travis,Grog,Attack,Yes,19,11,No,Great Axe
563,Vox Machina,6,01:21:04,Travis,Grog,Attack,Yes,19,11,No,Great Axe
564,Vox Machina,6,01:21:13,Travis,Grog,Damage,No,17,null,No,null
565,Vox Machina,6,01:21:13,Travis,Grog,Damage,No,19,null,No,null
566,Vox Machina,6,01:23:05,Marisha,Keyleth,Athletics,Yes,14,8,No,Killed by pushing into lava- no damage amount given
567,Vox Machina,6,01:26:24,Orion,Tiberius,Arcana,Yes,22,16,No,null
568,Vox Machina,6,01:26:55,Laura,Vex,Attack,Yes,25,14,No,Arrow through Blazing Bowstring
569,Vox Machina,6,01:26:55,Laura,Vex,Attack,Yes,18,7,No,Arrow through Blazing Bowstring
570,Vox Machina,6,01:26:55,Taliesin,Percy,Attack,Yes,23,2,No,Bad News
571,Vox Machina,6,01:27:43,Laura,Vex,Damage,No,20,null,No,null
572,Vox Machina,6,01:27:43,Laura,Vex,Damage,No,13,null,No,null
573,Vox Machina,6,01:27:43,Taliesin,Percy,Damage,No,7,null,No,null
574,Vox Machina,6,01:30:10,Travis,Grog,Strength,Yes,23,19,No,With advantage
575,Vox Machina,6,01:30:10,Travis,Grog,Strength,Yes,null,null,No,Disregarded due to advantage
576,Vox Machina,6,01:32:06,Ashley,Pike,Attack,Yes,10,2,No,Spiritual Weapon
577,Vox Machina,6,01:34:08,Sam,Scanlan,Athletics,Yes,5,3,No,Unseen Servant
578,Vox Machina,6,01:35:07,Laura,Vex,Attack,Yes,null,1,Yes,Arrow
579,Vox Machina,6,01:35:07,Laura,Vex,Attack,Yes,25,14,No,Arrow
580,Vox Machina,6,01:35:26,Laura,Vex,Damage,No,8,null,No,null
581,Vox Machina,6,01:36:11,Taliesin,Percy,Attack,Yes,18,6,No,Bad News
582,Vox Machina,6,01:36:19,Taliesin,Percy,Damage,No,25,null,No,null
583,Vox Machina,6,01:56:25,Liam,Vax,Perception,Yes,20,10,No,null
584,Vox Machina,6,01:56:45,Liam,Vax,Thieves' Tools,Yes,30,17,No,null
585,Vox Machina,6,01:59:45,Liam,Vax,Perception,Yes,27,17,No,null
586,Vox Machina,6,02:03:01,Liam,Vax,Stealth,Yes,19,6,No,null
587,Vox Machina,6,02:05:55,Liam,Vax,Attack,Yes,17,6,No,Keen Dagger Sneak Attack
588,Vox Machina,6,02:05:55,Laura,Vex,Attack,Yes,27,16,No,Arrow
589,Vox Machina,6,02:05:55,Laura,Vex,Attack,Yes,26,15,No,Arrow
590,Vox Machina,6,02:06:24,Liam,Vax,Damage,No,46,null,No,null
591,Vox Machina,6,02:07:05,Liam,Vax,Attack,Yes,19,9,No,Poison Dagger
592,Vox Machina,6,02:07:05,Laura,Vex,Damage,No,15,null,No,null
593,Vox Machina,6,02:07:12,Liam,Vax,Damage,No,16,null,No,null
594,Vox Machina,6,02:08:16,Liam,Vax,Initiative,Yes,19,12,No,null
595,Vox Machina,6,02:08:16,Laura,Vex,Initiative,Yes,null,null,No,Highish
596,Vox Machina,6,02:08:40,Travis,Grog,Stealth,Yes,20,18,No,null
597,Vox Machina,6,02:08:40,Marisha,Keyleth,Stealth,Yes,17,15,No,null
598,Vox Machina,6,02:08:40,Taliesin,Percy,Stealth,Yes,12,7,No,null
599,Vox Machina,6,02:08:40,Ashley,Pike,Stealth,Yes,19,19,No,Disregarded due to disadvantage
600,Vox Machina,6,02:08:40,Sam,Scanlan,Stealth,Yes,12,12,No,null
601,Vox Machina,6,02:08:40,Orion,Tiberius,Stealth,Yes,16,13,No,null
602,Vox Machina,6,02:08:48,Liam,Vax,Attack,Yes,28,17,No,Damage roll not rolled
603,Vox Machina,6,02:09:40,Ashley,Pike,Stealth,Yes,8,8,No,With disadvantage
604,Vox Machina,6,02:11:50,Ashley,Pike,Healing,No,null,null,No,Mass cure on NPC prisoners
605,Vox Machina,6,02:14:26,Liam,Vax,Thieves' Tools,Yes,25,12,No,null
